time,temp,humidity
2018-12-23 08:23,-17.0,69.27
2018-12-23 08:28,-17.01,69.35
2018-12-23 08:33,-17.01,69.32
2018-12-23 08:39,-17.03,69.35
2018-12-23 08:44,-17.01,69.49
2018-12-23 08:49,-17.02,69.6
2018-12-23 08:54,-17.02,69.52
2018-12-23 08:59,-17.03,69.41
2018-12-23 09:04,-17.01,69.42
2018-12-23 09:09,-17.0,69.52
2018-12-23 09:14,-17.0,69.61
2018-12-23 09:19,-17.01,69.48
2018-12-23 09:24,-17.01,69.4
2018-12-23 09:29,-17.03,69.44
2018-12-23 09:34,-16.99,69.54
2018-12-23 09:39,-16.99,69.58
2018-12-23 09:44,-16.99,69.42
2018-12-23 09:49,-17.01,69.34
2018-12-23 09:54,-17.0,69.42
2018-12-23 09:59,-16.98,69.52
2018-12-23 10:04,-16.99,69.52
2018-12-23 10:09,-17.01,69.35
2018-12-23 10:15,-17.0,69.31
2018-12-23 10:20,-17.0,69.38
2018-12-23 10:25,-16.98,69.51
2018-12-23 10:30,-17.01,69.47
2018-12-23 10:35,-17.0,69.32
2018-12-23 10:40,-17.01,69.27
2018-12-23 10:45,-16.98,69.36
2018-12-23 10:50,-17.0,69.46
2018-12-23 10:55,-17.0,69.41
2018-12-23 11:00,-17.01,69.24
2018-12-23 11:05,-17.0,69.2
2018-12-23 11:10,-17.01,69.24
2018-12-23 11:15,-16.99,69.35
2018-12-23 11:20,-17.01,69.28
2018-12-23 11:25,-17.01,69.13
2018-12-23 11:30,-17.01,69.09
2018-12-23 11:35,-17.01,69.15
2018-12-23 11:40,-16.99,69.26
2018-12-23 11:45,-16.99,69.18
2018-12-23 11:50,-17.01,69.09
2018-12-23 11:56,-17.01,69.11
2018-12-23 12:01,-17.0,69.21
2018-12-23 12:06,-16.99,69.32
